invoice_number,vendor,amount,date,file_path,days_overdue,duplicate_count,department,payment_term,label
1374,Moon-White,7848.44,2023-07-07,data/invoices/INV-01374.pdf,8,1,Admin,Net 30,0
1510,Jones-Soto,15604.8,2024-04-04,data/invoices/INV-01510.pdf,12,1,Marketing,Net 60,0
6443,Blake and Sons,22219.49,2024-06-25,data/invoices/INV-06443.pdf,9,1,HR,Net 90,0
3071,Perez Inc,6088.3,2023-01-28,data/invoices/INV-03071.pdf,8,1,IT,Net 60,0
3016,Williams Inc,4457.74,2023-08-16,data/invoices/INV-03016.pdf,13,1,Operations,Immediate,0
4823,Warner-Gibson,13415.24,2023-10-22,data/invoices/INV-04823.pdf,7,1,Admin,Immediate,0
7822,Berry-Mckinney,98246.66,2023-02-18,data/invoices/INV-07822.pdf,2,2,Marketing,Net 15,1
93,Peterson-Beard,12717.51,2023-10-07,data/invoices/INV-00093.pdf,13,1,Operations,Net 30,0
9421,Burch-Montoya,120984.05,2024-06-11,data/invoices/INV-09421.pdf,2,5,Legal,Immediate,1
6600,Hernandez Inc,9643.21,2023-01-03,data/invoices/INV-06600.pdf,1,1,Operations,Net 90,0
4443,"Smith, Gilmore and Johnston",11659.82,2023-04-06,data/invoices/INV-04443.pdf,7,1,Operations,Net 15,0
7602,Thompson-James,48065.67,2023-04-14,data/invoices/INV-07602.pdf,0,3,Operations,Net 90,1
3835,Gregory-Watkins,15880.07,2023-08-16,data/invoices/INV-03835.pdf,4,1,Finance,Net 15,0
9702,"Cole, Glass and Cunningham",112446.3,2023-07-09,data/invoices/INV-09702.pdf,2,6,Finance,Net 15,1
4322,Perry-Davis,4426.91,2024-03-14,data/invoices/INV-04322.pdf,6,1,HR,Net 30,0
3394,"Ramsey, Whitney and Coffey",16798.85,2023-02-16,data/invoices/INV-03394.pdf,1,1,IT,Net 60,0
4752,Hernandez PLC,10336.42,2023-07-19,data/invoices/INV-04752.pdf,13,1,IT,Net 60,0
7229,Lowery-Kennedy,132742.83,2023-06-25,data/invoices/INV-07229.pdf,0,3,HR,Immediate,1
9191,Carlson-Smith,87885.4,2023-09-10,data/invoices/INV-09191.pdf,2,2,Admin,Net 90,1
2361,Morales-Jones,15732.41,2024-06-26,data/invoices/INV-02361.pdf,13,1,Legal,Net 60,0
1148,Dudley Group,2586.78,2024-01-20,data/invoices/INV-01148.pdf,2,1,IT,Immediate,0
5666,Blair PLC,6786.82,2024-04-13,data/invoices/INV-05666.pdf,11,1,Admin,Net 90,0
8075,"Hartman, Romero and Smith",70751.9,2024-06-12,data/invoices/INV-08075.pdf,2,6,Legal,Immediate,1
4943,Mcdaniel Group,6701.99,2023-01-09,data/invoices/INV-04943.pdf,1,1,Marketing,Net 60,0
3663,Smith-Bowen,3910.3,2024-03-12,data/invoices/INV-03663.pdf,1,1,Marketing,Net 30,0
1563,"Martin, Rose and Obrien",18086.61,2024-06-16,data/invoices/INV-01563.pdf,1,1,HR,Immediate,0
4113,Dean-Jimenez,16527.5,2024-03-15,data/invoices/INV-04113.pdf,8,1,Admin,Net 30,0
9050,Cook and Sons,73665.85,2024-04-28,data/invoices/INV-09050.pdf,0,4,Operations,Immediate,1
9276,Burch-Montoya,68415.19,2024-01-08,data/invoices/INV-09276.pdf,0,2,HR,Net 30,1
8538,Davis-Gregory,84671.47,2023-11-09,data/invoices/INV-08538.pdf,3,2,Legal,Net 30,1
795,"Alvarez, Joseph and West",3790.44,2023-03-11,data/invoices/INV-00795.pdf,12,1,Legal,Net 60,0
5854,Strickland-Palmer,9792.54,2023-06-07,data/invoices/INV-05854.pdf,15,1,Marketing,Net 90,0
7619,Dixon Inc,76241.47,2024-01-28,data/invoices/INV-07619.pdf,0,6,Admin,Immediate,1
1594,"Gardner, Robinson and Lawrence",7605.18,2024-03-31,data/invoices/INV-01594.pdf,11,1,IT,Net 30,0
7418,Thompson-James,98289.13,2023-11-04,data/invoices/INV-07418.pdf,3,3,Operations,Immediate,1
5267,"Morales, Thomas and Schultz",20971.54,2023-02-07,data/invoices/INV-05267.pdf,8,1,Marketing,Net 30,0
7147,"Whitney, Gould and Jones",147555.53,2024-03-11,data/invoices/INV-07147.pdf,0,5,Operations,Net 60,1
89,Valentine-Holland,10192.85,2023-06-06,data/invoices/INV-00089.pdf,6,1,IT,Immediate,0
8695,Blackwell LLC,58306.72,2023-03-25,data/invoices/INV-08695.pdf,3,2,Legal,Immediate,1
9732,Blackwell LLC,125647.51,2023-10-14,data/invoices/INV-09732.pdf,3,5,Admin,Immediate,1
9446,Atkins PLC,89892.75,2023-03-09,data/invoices/INV-09446.pdf,3,5,HR,Net 60,1
6754,Strickland-Palmer,14900.16,2023-10-19,data/invoices/INV-06754.pdf,2,1,HR,Immediate,0
3502,Gonzalez Group,23215.82,2023-02-21,data/invoices/INV-03502.pdf,12,1,Finance,Net 15,0
2234,Kane PLC,8724.3,2024-01-27,data/invoices/INV-02234.pdf,10,1,Marketing,Net 15,0
2803,"Hall, Baker and Moody",24902.95,2023-03-16,data/invoices/INV-02803.pdf,3,1,Legal,Net 15,0
4424,House-Glover,20825.02,2023-11-18,data/invoices/INV-04424.pdf,6,1,Finance,Immediate,0
5663,Arnold and Sons,2751.62,2023-01-03,data/invoices/INV-05663.pdf,15,1,Legal,Net 15,0
7170,Davis-Gregory,81412.76,2024-03-24,data/invoices/INV-07170.pdf,0,6,Marketing,Net 15,1
8337,"Marshall, Dominguez and Welch",83758.19,2024-03-01,data/invoices/INV-08337.pdf,0,5,HR,Net 90,1
2148,Chambers and Sons,23050.6,2024-06-20,data/invoices/INV-02148.pdf,14,1,IT,Net 30,0
7969,Dixon Inc,60915.77,2023-06-21,data/invoices/INV-07969.pdf,0,3,Finance,Net 90,1
6551,"Henderson, Ramirez and Lewis",7542.44,2023-10-29,data/invoices/INV-06551.pdf,1,1,Finance,Net 15,0
7643,Berry-Mckinney,75686.85,2023-01-22,data/invoices/INV-07643.pdf,1,3,HR,Net 30,1
6164,"Washington, Hardy and Bray",5084.41,2023-04-29,data/invoices/INV-06164.pdf,3,1,Legal,Net 90,0
1495,"Mitchell, Nelson and Flores",17257.2,2023-06-07,data/invoices/INV-01495.pdf,14,1,Finance,Net 60,0
7696,Johnson-Wood,134235.43,2023-11-30,data/invoices/INV-07696.pdf,2,6,IT,Net 90,1
7094,"Osborn, Gaines and Davis",121403.8,2023-12-26,data/invoices/INV-07094.pdf,0,4,Marketing,Net 30,1
1409,Arnold Ltd,2508.26,2023-04-10,data/invoices/INV-01409.pdf,0,1,Operations,Immediate,0
6691,Patton-Jenkins,17744.29,2023-02-28,data/invoices/INV-06691.pdf,9,1,Legal,Net 30,0
3401,"Brown, Valdez and Lucas",18430.1,2024-05-11,data/invoices/INV-03401.pdf,7,1,Finance,Net 60,0
109,"Reyes, Chase and Jenkins",3532.93,2024-01-06,data/invoices/INV-00109.pdf,14,1,Legal,Net 60,0
5636,"Wilson, Pena and Rich",22770.33,2023-05-09,data/invoices/INV-05636.pdf,3,1,Legal,Immediate,0
8482,Gilbert PLC,66944.84,2023-07-10,data/invoices/INV-08482.pdf,0,4,IT,Immediate,1
6604,"Branch, Torres and Oliver",1617.07,2024-05-30,data/invoices/INV-06604.pdf,2,1,HR,Net 90,0
1091,Davis Ltd,3506.11,2023-02-23,data/invoices/INV-01091.pdf,5,1,HR,Net 30,0
5560,"Shields, Cochran and Adams",9482.88,2024-05-21,data/invoices/INV-05560.pdf,10,1,Marketing,Net 90,0
9412,Kelly-Norman,64269.25,2023-09-03,data/invoices/INV-09412.pdf,2,5,HR,Net 60,1
8143,"Osborn, Gaines and Davis",66384.75,2024-01-15,data/invoices/INV-08143.pdf,0,6,Admin,Net 60,1
8664,Ortiz-Morgan,114021.8,2023-12-03,data/invoices/INV-08664.pdf,2,4,Admin,Net 15,1
6596,Gray Group,3952.39,2024-02-22,data/invoices/INV-06596.pdf,8,1,Admin,Immediate,0
624,Spencer-Lee,16852.73,2023-05-24,data/invoices/INV-00624.pdf,0,1,Legal,Immediate,0
6871,"Martinez, Richardson and Curry",4989.87,2023-02-16,data/invoices/INV-06871.pdf,10,1,Admin,Net 30,0
4814,Walsh LLC,12793.47,2023-10-27,data/invoices/INV-04814.pdf,8,1,Marketing,Net 60,0
6553,Christensen PLC,5007.95,2024-03-29,data/invoices/INV-06553.pdf,7,1,Legal,Net 60,0
7530,"Richardson, Edwards and Ramirez",51474.39,2024-06-03,data/invoices/INV-07530.pdf,3,3,Operations,Immediate,1
5796,"Mitchell, Nelson and Flores",15174.94,2023-12-07,data/invoices/INV-05796.pdf,1,1,Operations,Net 60,0
7437,Ford-Spencer,50150.31,2024-04-06,data/invoices/INV-07437.pdf,2,5,IT,Immediate,1
4218,Sanders-Espinoza,14524.51,2024-03-26,data/invoices/INV-04218.pdf,14,1,Operations,Net 90,0
5941,Estrada-Nolan,15357.32,2024-06-17,data/invoices/INV-05941.pdf,9,1,Legal,Net 30,0
8501,Blake Group,122305.4,2023-09-29,data/invoices/INV-08501.pdf,1,5,Operations,Net 30,1
6429,Wilkerson-Day,10440.02,2023-10-18,data/invoices/INV-06429.pdf,4,1,Operations,Net 15,0
6827,Russell Group,4347.95,2023-01-01,data/invoices/INV-06827.pdf,12,1,HR,Net 90,0
4131,Castaneda-Ashley,2704.15,2023-07-23,data/invoices/INV-04131.pdf,0,1,IT,Immediate,0
7802,"Carter, Garcia and Murphy",85446.69,2024-03-10,data/invoices/INV-07802.pdf,2,6,Operations,Net 15,1
7754,Cisneros and Sons,127494.87,2023-11-02,data/invoices/INV-07754.pdf,0,5,HR,Immediate,1
4722,Ware and Sons,24073.95,2023-11-06,data/invoices/INV-04722.pdf,9,1,Admin,Immediate,0
1651,"Simmons, Meadows and Griffin",4026.97,2023-12-19,data/invoices/INV-01651.pdf,0,1,Admin,Net 60,0
4141,"Wood, Hunter and Peterson",10503.71,2023-01-08,data/invoices/INV-04141.pdf,11,1,Legal,Immediate,0
1618,Guerrero Inc,24507.65,2023-08-16,data/invoices/INV-01618.pdf,12,1,IT,Net 30,0
2030,"Le, Lewis and Hayes",10393.08,2024-03-28,data/invoices/INV-02030.pdf,13,1,Operations,Net 90,0
8518,Jones-Lin,76949.17,2023-02-22,data/invoices/INV-08518.pdf,0,2,HR,Net 60,1
4576,Wilson-Jones,3587.13,2024-02-17,data/invoices/INV-04576.pdf,15,1,Marketing,Net 30,0
3993,Patton-Jenkins,19238.26,2023-02-17,data/invoices/INV-03993.pdf,12,1,Operations,Net 60,0
7377,Walker-Flores,110879.68,2023-10-24,data/invoices/INV-07377.pdf,3,6,IT,Immediate,1
6150,Novak PLC,18017.17,2024-02-03,data/invoices/INV-06150.pdf,5,1,HR,Net 60,0
4909,Davis Ltd,7912.87,2023-01-30,data/invoices/INV-04909.pdf,5,1,Admin,Net 60,0
5027,"Diaz, Gibbs and Smith",18575.55,2023-01-11,data/invoices/INV-05027.pdf,13,1,Legal,Immediate,0
8261,Morgan-Lopez,86695.06,2023-10-26,data/invoices/INV-08261.pdf,3,5,Admin,Net 90,1
4732,Schroeder-Kramer,19372.19,2023-07-05,data/invoices/INV-04732.pdf,4,1,Admin,Net 15,0
7549,Dixon Inc,147363.55,2023-06-12,data/invoices/INV-07549.pdf,3,3,Legal,Net 30,1
8135,Stanley PLC,141528.74,2024-01-10,data/invoices/INV-08135.pdf,0,4,Legal,Net 90,1
1607,Reynolds Ltd,13254.17,2023-04-12,data/invoices/INV-01607.pdf,1,1,HR,Net 30,0
4774,Wright and Sons,4182.5,2023-06-25,data/invoices/INV-04774.pdf,5,1,Legal,Net 90,0
8110,Carlson-Smith,57077.55,2023-04-12,data/invoices/INV-08110.pdf,2,3,Legal,Immediate,1
6952,"Brown, Valdez and Lucas",2601.89,2024-06-06,data/invoices/INV-06952.pdf,9,1,Operations,Net 90,0
6005,"Diaz, Gibbs and Smith",19682.47,2023-09-06,data/invoices/INV-06005.pdf,2,1,Legal,Immediate,0
7729,"Gregory, Kim and Martinez",52896.93,2023-05-05,data/invoices/INV-07729.pdf,0,2,Admin,Net 15,1
3542,"Hoffman, Santiago and Jenkins",14680.41,2024-05-29,data/invoices/INV-03542.pdf,15,1,Operations,Net 15,0
389,"Reid, Ferguson and Sanchez",4581.22,2024-01-21,data/invoices/INV-00389.pdf,5,1,Admin,Net 15,0
1795,Schroeder-Kramer,14723.05,2023-01-26,data/invoices/INV-01795.pdf,4,1,Operations,Net 90,0
8732,"Downs, Morris and Maddox",105911.9,2023-12-20,data/invoices/INV-08732.pdf,1,5,IT,Net 30,1
4920,Garcia-Smith,6143.66,2023-01-18,data/invoices/INV-04920.pdf,6,1,Finance,Net 30,0
5538,"Arroyo, Miller and Tucker",2002.21,2023-06-06,data/invoices/INV-05538.pdf,10,1,Finance,Net 90,0
3873,Short-Garcia,2431.27,2023-06-30,data/invoices/INV-03873.pdf,5,1,Legal,Net 60,0
8869,"Brown, Romero and Collins",59439.88,2023-08-09,data/invoices/INV-08869.pdf,1,6,Finance,Net 60,1
2255,"Simmons, Meadows and Griffin",10635.19,2023-10-28,data/invoices/INV-02255.pdf,0,1,Marketing,Immediate,0
3413,"Walker, Hernandez and Baker",5807.3,2024-03-29,data/invoices/INV-03413.pdf,8,1,HR,Net 60,0
5460,"Phillips, Wagner and Jordan",7839.55,2023-08-19,data/invoices/INV-05460.pdf,13,1,Marketing,Net 15,0
4956,"Johnson, Miller and King",4264.79,2023-12-07,data/invoices/INV-04956.pdf,6,1,Operations,Net 90,0
7397,Graham Group,82798.08,2023-12-01,data/invoices/INV-07397.pdf,3,2,Legal,Net 15,1
5415,"Shields, Cochran and Adams",7798.8,2023-12-28,data/invoices/INV-05415.pdf,7,1,Legal,Net 30,0
7400,Johnson-Wood,99505.31,2023-10-20,data/invoices/INV-07400.pdf,1,4,IT,Net 30,1
7415,Cisneros and Sons,129069.27,2023-08-25,data/invoices/INV-07415.pdf,0,4,Marketing,Immediate,1
9101,"Huang, Cole and Pacheco",78577.35,2024-04-30,data/invoices/INV-09101.pdf,1,3,Operations,Immediate,1
4852,"Thomas, Lee and Greene",15037.94,2024-01-06,data/invoices/INV-04852.pdf,13,1,IT,Net 30,0
2026,Robinson-Lee,16854.71,2023-12-22,data/invoices/INV-02026.pdf,12,1,Legal,Net 60,0
2616,Morales-Jones,7060.86,2024-01-21,data/invoices/INV-02616.pdf,12,1,IT,Net 30,0
7389,Jackson-Wallace,128545.47,2024-04-24,data/invoices/INV-07389.pdf,0,3,Finance,Net 30,1
2927,Frank-Bradley,21588.08,2023-11-26,data/invoices/INV-02927.pdf,1,1,Operations,Immediate,0
1122,"Tran, Jordan and Williams",7622.63,2023-06-01,data/invoices/INV-01122.pdf,15,1,HR,Net 60,0
2911,"Williams, Johnson and Wright",13479.85,2023-08-14,data/invoices/INV-02911.pdf,10,1,Legal,Net 15,0
8147,"Osborn, Gaines and Davis",109262.98,2023-01-01,data/invoices/INV-08147.pdf,2,2,Finance,Net 90,1
7384,Ortiz-Morgan,77676.27,2023-08-04,data/invoices/INV-07384.pdf,0,5,Operations,Net 15,1
3483,"Guzman, Hoffman and Baldwin",11515.7,2023-10-20,data/invoices/INV-03483.pdf,2,1,Operations,Net 90,0
796,Hernandez Ltd,20203.87,2024-02-27,data/invoices/INV-00796.pdf,11,1,Marketing,Net 15,0
1576,Reynolds Ltd,21456.69,2023-11-20,data/invoices/INV-01576.pdf,4,1,Admin,Net 90,0
6177,Bailey-Cook,13417.18,2023-05-21,data/invoices/INV-06177.pdf,6,1,IT,Net 90,0
6267,Hernandez Inc,13049.94,2024-04-22,data/invoices/INV-06267.pdf,0,1,HR,Net 60,0
2459,Schmitt PLC,19693.04,2023-03-19,data/invoices/INV-02459.pdf,0,1,Legal,Net 30,0
3313,Hoover-Campbell,16292.96,2024-02-28,data/invoices/INV-03313.pdf,8,1,HR,Net 30,0
1254,Brock-Mcdonald,15409.43,2023-06-02,data/invoices/INV-01254.pdf,2,1,Finance,Net 60,0
6835,Mcdaniel Group,20879.64,2024-05-30,data/invoices/INV-06835.pdf,13,1,Legal,Net 60,0
8795,Thompson-James,118104.84,2023-10-23,data/invoices/INV-08795.pdf,0,2,HR,Immediate,1
3838,"Diaz, Gibbs and Smith",4536.64,2024-01-13,data/invoices/INV-03838.pdf,2,1,Operations,Immediate,0
4399,Hernandez Inc,9360.43,2023-02-19,data/invoices/INV-04399.pdf,2,1,Legal,Net 60,0
3596,Torres Group,22964.77,2023-02-18,data/invoices/INV-03596.pdf,0,1,HR,Net 30,0
6622,"Burns, Hernandez and Ryan",11966.98,2023-11-28,data/invoices/INV-06622.pdf,15,1,Legal,Immediate,0
8383,Cisneros and Sons,79469.31,2023-07-03,data/invoices/INV-08383.pdf,2,5,Legal,Net 60,1
2125,Bell-Lane,17949.38,2023-04-09,data/invoices/INV-02125.pdf,12,1,HR,Net 90,0
3239,Miller-Wright,14417.63,2023-07-11,data/invoices/INV-03239.pdf,12,1,IT,Net 90,0
5404,Hughes-Alvarado,20412.69,2023-10-19,data/invoices/INV-05404.pdf,14,1,HR,Net 90,0
5999,Larson-Holloway,5884.9,2024-05-10,data/invoices/INV-05999.pdf,13,1,Operations,Net 15,0
5939,Smith and Sons,22193.11,2024-02-13,data/invoices/INV-05939.pdf,3,1,Admin,Net 60,0
2046,Miller-Wright,12313.61,2023-10-26,data/invoices/INV-02046.pdf,13,1,IT,Net 60,0
1579,Davis PLC,7562.86,2024-05-04,data/invoices/INV-01579.pdf,6,1,Operations,Net 90,0
15,"Kelley, Nguyen and Vang",16730.53,2024-02-10,data/invoices/INV-00015.pdf,14,1,HR,Net 90,0
2674,"Harrison, Johnson and Roberts",6248.65,2024-06-17,data/invoices/INV-02674.pdf,11,1,IT,Immediate,0
7017,Dixon Inc,48873.23,2023-01-28,data/invoices/INV-07017.pdf,3,3,Marketing,Net 90,1
8721,"Jimenez, Glass and Stone",68445.5,2024-03-06,data/invoices/INV-08721.pdf,2,5,Finance,Net 15,1
8850,"Downs, Morris and Maddox",44231.98,2023-04-05,data/invoices/INV-08850.pdf,0,2,Legal,Net 15,1
4813,Zhang PLC,16662.86,2023-03-20,data/invoices/INV-04813.pdf,13,1,IT,Net 30,0
1085,"West, Henderson and Ramirez",16052.6,2023-11-05,data/invoices/INV-01085.pdf,11,1,Operations,Net 30,0
4984,"Romero, Gonzalez and Brooks",20988.74,2024-01-06,data/invoices/INV-04984.pdf,3,1,Legal,Immediate,0
7156,Collins Group,120865.66,2023-11-07,data/invoices/INV-07156.pdf,1,2,Operations,Immediate,1
2885,"Arroyo, Miller and Tucker",23410.67,2023-10-29,data/invoices/INV-02885.pdf,4,1,Marketing,Net 15,0
334,"Edwards, Baker and Anderson",12530.77,2024-06-20,data/invoices/INV-00334.pdf,12,1,HR,Net 60,0
7205,Young-Allen,111078.38,2023-08-03,data/invoices/INV-07205.pdf,1,2,HR,Net 30,1
4368,"Avery, Horton and Fernandez",23011.87,2023-07-15,data/invoices/INV-04368.pdf,3,1,Operations,Net 60,0
3080,Novak and Sons,9901.31,2023-12-23,data/invoices/INV-03080.pdf,11,1,Finance,Immediate,0
7204,Johnson-Wood,118024.85,2023-01-05,data/invoices/INV-07204.pdf,2,3,Operations,Immediate,1
9910,"Downs, Morris and Maddox",55528.15,2023-03-24,data/invoices/INV-09910.pdf,2,6,Legal,Net 15,1
8865,Cisneros and Sons,120089.28,2023-10-14,data/invoices/INV-08865.pdf,1,2,IT,Net 30,1
264,Garcia LLC,6658.67,2023-03-25,data/invoices/INV-00264.pdf,11,1,HR,Net 30,0
4338,Christensen PLC,11276.72,2023-01-06,data/invoices/INV-04338.pdf,5,1,Finance,Net 15,0
8896,"Taylor, Wright and Davidson",129636.14,2024-04-06,data/invoices/INV-08896.pdf,3,5,Finance,Net 30,1
8448,"Jimenez, Glass and Stone",54325.03,2024-02-17,data/invoices/INV-08448.pdf,1,4,Finance,Net 15,1
5904,"Thomas, Murray and King",5811.2,2023-12-22,data/invoices/INV-05904.pdf,12,1,Operations,Net 15,0
1499,Gay Inc,23291.69,2024-01-19,data/invoices/INV-01499.pdf,7,1,HR,Net 30,0
4191,"Bryan, Smith and Booth",4177.8,2023-04-12,data/invoices/INV-04191.pdf,13,1,Finance,Net 90,0
7486,Atkins PLC,136040.09,2024-01-04,data/invoices/INV-07486.pdf,0,6,IT,Immediate,1
9644,"Mullen, Brewer and Hernandez",118420.75,2024-06-09,data/invoices/INV-09644.pdf,0,5,IT,Net 30,1
8311,"Downs, Morris and Maddox",68647.55,2024-02-05,data/invoices/INV-08311.pdf,0,2,Operations,Net 90,1
7591,Young-Allen,101494.0,2023-10-26,data/invoices/INV-07591.pdf,1,6,Marketing,Net 60,1
501,"Clark, Guerrero and Moore",6946.87,2023-03-28,data/invoices/INV-00501.pdf,7,1,Marketing,Net 15,0
9156,Scott and Sons,90049.14,2023-06-30,data/invoices/INV-09156.pdf,1,6,IT,Net 90,1
9415,"Gregory, Kim and Martinez",54061.14,2023-02-26,data/invoices/INV-09415.pdf,2,3,HR,Net 60,1
3096,"Arroyo, Miller and Tucker",21119.94,2024-02-08,data/invoices/INV-03096.pdf,13,1,Admin,Net 60,0
4632,"Arroyo, Miller and Tucker",2192.79,2024-01-25,data/invoices/INV-04632.pdf,15,1,Admin,Net 60,0
368,Gregory-Watkins,2482.19,2024-06-01,data/invoices/INV-00368.pdf,6,1,Marketing,Net 15,0
4059,House-Glover,14685.46,2024-05-11,data/invoices/INV-04059.pdf,13,1,Operations,Net 15,0
8175,"Cole, Glass and Cunningham",134797.72,2023-10-26,data/invoices/INV-08175.pdf,0,2,Finance,Net 90,1
4631,Galloway-Wyatt,8321.81,2024-01-12,data/invoices/INV-04631.pdf,13,1,Legal,Immediate,0
6071,Davis Group,16111.45,2024-01-15,data/invoices/INV-06071.pdf,8,1,Marketing,Net 90,0
2665,"Guzman, Hoffman and Baldwin",5768.87,2023-01-17,data/invoices/INV-02665.pdf,6,1,Operations,Net 60,0
1027,Castaneda-Rodriguez,20154.36,2023-11-16,data/invoices/INV-01027.pdf,1,1,Finance,Net 15,0
5909,"Yates, Ramsey and Pittman",15856.49,2023-09-29,data/invoices/INV-05909.pdf,14,1,Legal,Net 30,0
5051,Hughes-Alvarado,9823.44,2024-05-08,data/invoices/INV-05051.pdf,0,1,HR,Net 90,0
6329,Williams Inc,12556.46,2023-10-07,data/invoices/INV-06329.pdf,5,1,HR,Net 15,0
9734,Hernandez-Jones,66020.86,2023-03-11,data/invoices/INV-09734.pdf,0,2,Operations,Net 15,1
1692,"Henderson, Ramirez and Lewis",17496.8,2023-07-12,data/invoices/INV-01692.pdf,2,1,HR,Net 30,0
674,Arnold and Sons,2208.42,2023-08-17,data/invoices/INV-00674.pdf,12,1,Operations,Net 60,0
5573,Moon-White,18707.84,2023-10-19,data/invoices/INV-05573.pdf,9,1,IT,Net 60,0
5767,Ramirez Group,21547.61,2023-04-07,data/invoices/INV-05767.pdf,2,1,Finance,Net 15,0
5157,Coffey-Phillips,23706.14,2023-08-19,data/invoices/INV-05157.pdf,6,1,Finance,Net 60,0
734,"Ramirez, Strickland and Washington",12692.57,2023-12-05,data/invoices/INV-00734.pdf,11,1,HR,Net 60,0
3527,Baxter Inc,9382.95,2023-03-27,data/invoices/INV-03527.pdf,4,1,Admin,Net 15,0
569,Lewis-Murphy,10081.22,2023-10-29,data/invoices/INV-00569.pdf,4,1,HR,Net 30,0
9188,"Mullen, Brewer and Hernandez",111226.79,2023-04-15,data/invoices/INV-09188.pdf,1,3,Finance,Immediate,1
2923,Walker LLC,15409.42,2024-02-03,data/invoices/INV-02923.pdf,2,1,IT,Net 30,0
7912,Brown-Copeland,61052.85,2023-08-09,data/invoices/INV-07912.pdf,1,4,Operations,Immediate,1
1559,"Brown, Harris and Dougherty",13357.94,2023-07-12,data/invoices/INV-01559.pdf,0,1,Legal,Net 90,0
102,Johnson-Doyle,6725.08,2024-04-29,data/invoices/INV-00102.pdf,3,1,Marketing,Net 60,0
3008,Mitchell-Jordan,5266.6,2023-05-12,data/invoices/INV-03008.pdf,9,1,Marketing,Net 30,0
7202,Davis-Gregory,71848.16,2023-07-18,data/invoices/INV-07202.pdf,0,3,Operations,Immediate,1
304,Vargas Ltd,9268.35,2023-07-06,data/invoices/INV-00304.pdf,4,1,Operations,Net 15,0
77,Moon-White,16812.42,2023-10-18,data/invoices/INV-00077.pdf,10,1,IT,Net 60,0
6755,House-Glover,10961.64,2023-04-19,data/invoices/INV-06755.pdf,10,1,Legal,Net 60,0
8630,Davis-Gregory,82812.39,2024-06-17,data/invoices/INV-08630.pdf,1,3,Marketing,Net 90,1
1209,Donovan-Harris,15111.74,2023-11-21,data/invoices/INV-01209.pdf,12,1,Marketing,Immediate,0
7743,Dixon Inc,55710.82,2024-05-17,data/invoices/INV-07743.pdf,1,2,Legal,Net 90,1
8215,"Osborn, Gaines and Davis",42312.15,2023-12-26,data/invoices/INV-08215.pdf,0,4,Legal,Net 60,1
8945,"Miller, Lucas and Williams",120570.61,2023-12-31,data/invoices/INV-08945.pdf,3,6,Operations,Net 30,1
8414,Combs Ltd,138002.15,2023-06-29,data/invoices/INV-08414.pdf,0,5,Finance,Net 15,1
1776,Davis Group,8246.67,2023-11-11,data/invoices/INV-01776.pdf,3,1,Legal,Immediate,0
3474,Schroeder-Kramer,23144.75,2023-08-12,data/invoices/INV-03474.pdf,2,1,Finance,Net 90,0
484,Spencer-Lee,13374.72,2023-10-12,data/invoices/INV-00484.pdf,11,1,Operations,Immediate,0
2190,Erickson and Sons,4406.8,2023-09-06,data/invoices/INV-02190.pdf,15,1,HR,Net 90,0
347,Smith and Sons,6818.99,2024-06-27,data/invoices/INV-00347.pdf,7,1,Legal,Net 60,0
5482,Stewart Ltd,3332.11,2023-04-30,data/invoices/INV-05482.pdf,2,1,Legal,Net 30,0
8362,"Kim, Gonzales and Mills",55466.43,2023-10-29,data/invoices/INV-08362.pdf,1,6,Marketing,Net 60,1
1473,Reed Inc,22872.29,2024-01-31,data/invoices/INV-01473.pdf,9,1,HR,Net 60,0
5101,Mcdaniel Group,1200.21,2023-07-19,data/invoices/INV-05101.pdf,5,1,Marketing,Net 15,0
6766,Crosby-Ramirez,10419.28,2023-01-06,data/invoices/INV-06766.pdf,10,1,Finance,Immediate,0
8707,"Conner, Li and Santiago",141390.78,2024-06-17,data/invoices/INV-08707.pdf,0,3,Operations,Net 15,1
4930,"Turner, Schneider and Johnson",22625.68,2023-04-24,data/invoices/INV-04930.pdf,6,1,HR,Net 60,0
6330,Burton Ltd,8640.29,2023-09-29,data/invoices/INV-06330.pdf,6,1,Admin,Net 60,0
2610,"Ramsey, Whitney and Coffey",17226.4,2023-10-13,data/invoices/INV-02610.pdf,8,1,Marketing,Immediate,0
4,"Estrada, Williams and Foster",11068.48,2024-04-04,data/invoices/INV-00004.pdf,8,1,Admin,Net 30,0
